Customer_ID|Age|Annual_Income|Credit_Score|Loan_Amount|Loan_Term_Months|Loan_Officer_Note|Default_Status|Occupation|Has_Asset|Risk_Flag|DTI_Ratio|Log_Income
CUST-9134|51|225000|740|400000|36|Mechanics garner reputation discounts permitting extended equipment financing periods [Risk: Hidden liabilities]|1|Other|0|0|1.7777698765783263|12.323860125621126
CUST-0257|28|125000|690|250000|48|Consultants collect performance awards promoting responsible consumption habits lessening defaulter likelihood|0|Other|0|0|1.999984000127999|11.736077016252437
CUST-8743|41|135000|700|280000|24|International Travel Coordinators tap global event contests yielding excess discretionary sums safeguarding mainstream obligations|0|Other|0|0|2.0740587106762174|11.813037464800539
CUST-1023|45|50000|730|80000|24|Teaching assistant secures bonus scholarship covering education loans due next semester|0|Education|1|0|1.5999680006399872|10.819798284210286
CUST-4782|35|120000|680|150000|36|Software developer benefits from recent startup equity distribution mitigating personal financial risk|0|Tech|0|0|1.2499895834201382|11.695255355062795
CUST-2143|55|20000|590|40000|12|Plumber receives inheritance reducing reliance on credit facilities after marriage dissolution expenses [Note: erratic cash flow]|1|Trade|1|1|1.99990000499975|9.90353755128617
CUST-5917|62|70000|790|100000|24|Pharmacist gains windfall profits allowing early mortgage payoff without affecting monthly take home salary significantly|0|Medical|1|0|1.4285510206997043|11.156264806643742
CUST-8342|33|160000|840|200000|36|Retired nurse’s new role at clinic provides stable earnings sufficient to cover additional student tuition fees through self-funding options|0|Medical|0|0|1.2499921875488278|11.982935344196433
CUST-6731|42|220000|770|85000|48|Driver faces lawsuit related incident; however, substantial insurance coverage lessens potential negative impact on borrowing ability|1|Trade|1|1|0.38636188017327194|12.301387370778713
CUST-9183|29|55000|610|40000|24|Art teacher leverages classroom sales promoting artwork directly into finances minimizing need for external lending support|0|Education|0|0|0.7272595043726477|10.915106645867503
CUST-4652|48|100000|680|150000|12|Business owner utilizes venture capital influx securing business expansion while maintaining favorable leverage ratios|0|Business|1|0|1.4999850001499986|11.51293546492023
CUST-3452|37|180000|760|60000|36|Chef uses royalty checks from published cookbook enabling investment property purchase despite moderately fluctuating restaurant revenues|0|Service|1|0|0.3333314814917695|12.100717685412471
CUST-7123|39|60000|720|130000|12|Consultancy professional acquires significant asset portfolio resulting from successful negotiation skills application leading to increased net worth|0|Business|0|0|2.1666305561573975|11.002116507732017
CUST-8594|50|300000|790|90000|48|Engineering consultant obtains large sum trust fund transferring it towards long term educational funds ensuring stability against market volatility|0|Business|1|0|0.29999900000333335|12.611541086966115
CUST-1243|28|110000|710|55000|36|Bank teller accumulates enough bonuses over time to eliminate most consumer indebtedness effectively bolstering their financial resilience|0|Other|0|0|0.49999545458677647|11.608244735642321
CUST-2365|40|260000|730|115000|12|Accountant starts private practice establishing independent wealth stream supplementing existing modest annual compensation sufficiently addressing liquid needs beforehand|0|Business|0|0|0.4423059911308033|12.468440756144114
CUST-5782|36|140000|750|70000|24|Student athlete secured sponsor deal providing endorsement deals contributing meaningfully toward college tuition offsetting other expenses [Risk: Speculative losses]|1|Student|0|0|0.4999964285969386|11.849404844423074
CUST-6821|52|190000|780|175000|60|Mechanic begins franchise operations using prior experience increasing overall service offering demand thus elevating total gross receipts capacityally outweighing any individual transaction variability risks associated with traditional employment models|0|Trade|0|0|0.9210477839590318|12.154784614286667
CUST-9974|34|210000|760|100000|36|Nursing instructor marries fellow educator pooling resources together reinforcing joint fiscal safety nets avoiding detrimental economic strains typically encountered during single life stages|0|Other|0|0|0.476188208627578|12.25486757159303
CUST-3742|27|150000|670|50000|12|Journalism major attaining freelance career success invests excessive proceeds back into expanding media network infrastructure thereby fortifying future profit margins robustly beyond conventional expectations|0|Other|0|0|0.33333111112592584|11.918397239722838
CUST-0025|45|120000|780|50000|24|Dentist faced unexpected legal issues impacting finances negatively [Risk: Pending lawsuit]|1|Medical|0|1|0.4166631944733794|11.695255355062795
CUST-1234|35|60000|670|75000|36|Plumber received an inheritance which improved financial stability significantly|0|Trade|1|0|1.2499791670138831|11.002116507732017
CUST-0456|30|22000|720|40000|36|Chef inherited property boosting investments beyond basic needs|0|Service|0|0|1.8180991773101223|9.99884318585288
CUST-2789|50|28000|640|60000|48|Nurse secured insurance payment easing previous unforeseen expenses|1|Medical|1|0|2.1427806149780366|10.239995502805316
CUST-0923|28|40000|770|30000|12|Retired electrician had significant windfalls after selling patents|0|Trade|0|0|0.7499812504687383|10.596659732783579
CUST-4376|32|55000|790|80000|24|Accountant benefited from venture returns enhancing portfolio diversification|0|Business|1|0|1.4545190087452955|10.915106645867503
CUST-5624|41|27000|700|35000|36|Artist found success leading to royalty payments increasing liquidity|0|Service|1|0|1.2962482871004777|10.203629181337648
CUST-8931|55|150000|820|110000|12|Driver hit by lawsuit despite stable freight business; court ruling affected creditworthiness|1|Trade|0|1|0.7333284444770368|11.918397239722838
CUST-3451|49|140000|840|90000|24|Software developer lost major project causing sudden drop in available funds [Note: High debt-to-income]|1|Tech|0|1|0.6428525510532067|11.849404844423074
CUST-4278|34|160000|680|50000|24|Plumbing company owner facing market downturn despite good credit score|1|Business|0|0|0.31249804688720695|11.982935344196433
CUST-8739|45|19000|790|40000|36|Retiring teacher benefited from school district’s liability insurance coverage after injury at work|0|Education|1|0|2.105152360402084|9.852246888342531
CUST-5821|53|220000|840|200000|60|Negotiated lower interest rates using inheritance received last year|0|Other|1|0|0.9090867768782869|12.301387370778713
CUST-2945|38|32000|650|35000|24|Startup founder uses venture funds rather than personal finances for loans|0|Business|1|0|1.0937158213805818|10.373522431293592
CUST-9901|47|50000|770|40000|12|Undergoing gambling addiction treatment affecting financial stability|1|Other|0|1|0.7999840003199936|10.819798284210286
CUST-3347|26|18000|620|15000|12|Student working part-time who inherited property unexpectedly|0|Real Estate|0|0|0.8332870396089106|9.798182590890704
CUST-5682|41|14000|660|10000|24|Bankrupt lawyer overcomes legal fees loss leveraging trust fund resources|0|Other|1|0|0.7142346975216056|9.546884034617925
CUST-2013|36|210000|820|150000|12|Executing sales strategy leads increased revenues post merger compensation plans|0|Business|0|0|0.7142823129413669|12.25486757159303
CUST-0931|29|37000|730|25000|12|Medical assistant faces dentistry bills without healthcare benefits|1|Medical|0|1|0.6756574146644685|10.518700218288165
CUST-7415|30|130000|810|100000|24|Hospital nurse secures life insurance claim boosting borrowing capacity|0|Medical|1|0|0.7692248521165221|11.775297421715827
CUST-6023|22|48000|750|16000|24|Photographer receives royalty checks providing extra security against bad loans|0|Other|1|0|0.3333263890335618|10.778977123006351
CUST-8491|37|24000|720|30000|36|Academic research grant helps cover education expenses better ensuring payment obligations met|0|Education|0|0|1.249947918836715|10.085850775128717
CUST-5283|44|36000|800|15000|12|Teacher utilizes student tuition assistance program reducing overall lending risk|0|Education|0|0|0.4166550929140857|10.491301994830229
CUST-1874|28|170000|830|200000|12|Construction site accident requires expensive treatments impacting monthly payments [Risk: Divorce settlement]|1|Trade|0|1|1.1764636678607774|12.04355959836804
CUST-7362|33|30000|700|120000|24|Financially stable chef finds success opening restaurant allows higher leverage [Note: High debt-to-income]|1|Service|0|1|3.999866671110963|10.308985993422082
CUST-9025|46|160000|780|100000|24|Driver adjusts routes based on traffic patterns increasing earnings potential supporting larger mortgage|0|Trade|0|0|0.6249960937744139|11.982935344196433
CUST-3192|31|190000|810|30000|36|Art dealer negotiates favorable gallery representation leading to greater net worth allowing expansion into new venues|0|Other|0|0|0.1578939058215483|12.154784614286667
CUST-2146|27|110000|690|130000|12|Software developer acquires patent rights enhancing creditor protection|0|Tech|0|0|1.181807438114199|11.608244735642321
CUST-4953|49|150000|740|140000|12|Mechanic inherits vintage car collection easing longstanding home financing burdens|0|Trade|0|0|0.9333271111525924|11.918397239722838
CUST-1584|35|200000|760|200000|12|Health clinic manager accumulates bonus shares positively influencing liquidity position [Risk: Casino addiction]|1|Medical|1|0|0.9999950000249999|12.206077645517674
CUST-8341|43|180000|810|180000|12|Cheese maker diversifies production lines resulting in reduced dependency on single product streamlining business risks [Risk: Speculative losses]|1|Business|0|0|0.9999944444753085|12.100717685412471
CUST-6512|39|140000|780|150000|12|Dental practice grows outpatient services limiting operational scope improving asset portfolio value|0|Other|0|0|1.0714209184220114|11.849404844423074
CUST-5743|23|170000|820|220000|36|Jeweler invests profits in gold reserves mitigating unforeseen economic fluctuations securing equity valuations|0|Other|0|0|1.294110034646855|12.04355959836804
