Customer_ID|Age|Annual_Income|Credit_Score|Loan_Amount|Loan_Term_Months|Loan_Officer_Note|Default_Status
CUST-0581|70|64550|720|200459|36|Entrepreneur managing startup finances faces challenging market conditions leading to increased leverage|1
CUST-0467|55|119098|690|199700|12|Military veteran receives unexpected deployment extension causing financial strain amid strong sales targets|1
CUST-0993|28|27364|650|30268|12|Student balancing tuition fees finds solace in part-time employment boosting their repayment capacity|0
CUST-0218|62|79220|700|149579|36|Retiree living off limited government benefits worries about overextending borrowing limits against modest monthly earnings|1
CUST-0134|48|29856|680|39719|24|Blue collar worker facing reduced shift availability risks falling behind payments even though his personal asset value seems promising|1
CUST-0765|35|70563|650|149634|24|Nurse dealing with patients demands extra time could benefit greatly from an additional mortgage given her relatively healthy bank balance|0
CUST-0891|60|110712|680|119314|24|Technician investing heavily into software tools believes they will soon land big projects justifying taking out more loans than usual|1
CUST-0357|50|49208|670|60342|36|Consultant anticipates meeting next quarter’s revenues easily covering new expenses based on current trend analysis|0
CUST-0631|32|39314|710|179679|12|Graphic designer counting on upcoming exhibition success feels confident handling higher interest rates without issue|0
CUST-0482|47|58879|660|70453|36|Financial analyst expecting bonus payment within two months uses it wisely when applying for larger home loans|0
CUST-0745|55|24811|650|25071|24|Journalist fearful after recent article declines further lending citing unstable freelance career|0
CUST-0278|38|111570|700|160946|12|Software developer securing patent rights predicts substantial future royalties warranting significant expansion plans through added debt|1
CUST-0556|22|44353|640|21907|24|Architect receiving inheritance considers using funds towards property acquisition leveraging improved equity position|0
CUST-0819|59|85529|690|189932|12|Marketing manager looking forward to closing major deals sees opportunity in expanding business premises via refined liabilities management plan|0
CUST-0231|41|19880|660|21079|24|Engineering student aiming for scholarship wonders whether acquiring necessary equipment would negatively affect application chances|1
CUST-0345|30|71264|730|241292|24|Pilot awaiting flight school graduation expects lucr0lous pilot license exam results making them eligible for bigger aircraft purchase|0
CUST-0782|65|87786|650|279429|12|Police officer having consistent surplus assigns excess funds toward upgrading vehicle fleet critical for community safety roles|0
CUST-0176|26|35188|670|15093|24|Lawyer preparing case arguing client won court judgment estimates rapid influx of compensatory money favorably influencing immediate purchasing decisions|0
CUST-0843|43|100936|700|119644|24|Chemistry teacher utilizes department fundraiser profits planning to buy educational materials while maintaining sufficient liquidity|0
CUST-0512|67|83422|680|199687|12|Public relations specialist counts on successful campaign launch ensuring robust profit margin supporting aggressive growth strategy|1
CUST-0923|29|55804|660|180786|36|Pharmacist forecasts pharmaceutical breakthrough granting reasonableness to increase inventory levels significantly|0
CUST-0689|31|48497|710|237868|24|Bank teller who recently received employee recognition award contemplates house downpayment buying decision aligned with appreciating neighborhood values|0
CUST-0462|49|90558|690|188579|12|Academic advisor hoping for tenure track appointment considering education sector upswing influences likelihood of being granted housing allowance|1
CUST-0398|58|76098|670|228839|24|Healthcare administrator views hospital merger positively impacting salary expectations which may lead to prudent yet ambitious estate development choices|0
CUST-0719|44|69731|720|269297|12|Cybersecurity expert envisions cyber firm boom potentially allowing sizeable technology infrastructure procurement|0
CUST-0284|46|60718|650|199656|12|HR coordinator projecting company restructuring improving morale hence increasing potential for expanded professional network accessibility|0
CUST-0877|52|55823|680|158961|24|Data scientist eager to apply machine learning models speculates research paper publication elevating hiring prospects permitting broader spending scope|1
CUST-0645|47|64705|670|218751|36|Environmental lawyer seeking partnership opportunities visualizing sizable legal consultancy fee collection encouraging judicious office space increment|0
CUST-0951|61|80386|660|171129|24|Physiotherapist involved in groundbreaking physical therapy technique estimation growing patient base advocating responsible scale-up moves including commercial properties|0
CUST-0112|24|39753|640|49589|12|Doctor balancing clinic finances amid overwhelming patient load|1
CUST-1333|45|70978|780|30168|18|Nurse facing unstable income because deployment impacting hospital operations heavily|1
CUST-2424|38|75819|770|59898|12|Entrepreneur dealing with startup expansion needs causing strained financial resources|1
CUST-3535|72|81102|850|40306|18|Retiree managing new ventures while ensuring secure living expenses through dividends|0
CUST-4646|30|48219|670|15099|12|Student juggling tuition fees against part-time earnings at entry level position|1
CUST-5757|29|34579|580|25085|12|Blue Collar worker handling shift work demands despite potential long term health concerns|1
CUST-6868|42|64316|750|45028|12|Military member adapting after deployments affecting civilian career prospects severely|1
CUST-7979|35|54037|720|34854|12|Healthcare professional grappling with patients increasing insurance premiums leading towards lower disposable income|1
CUST-8080|65|108737|840|20131|12|Business owner expanding operation risks personal asset liquidity limit exposure|1
CUST-9101|54|50601|680|19983|12|Engineering technician navigating project delays reducing available funds significantly|1
CUST-0222|58|83485|820|27957|12|Lawyer finding stability challenging unexpected legal obligations demand extra payoffs|1
CUST-1331|22|29815|470|11996|12|School teacher coping with class size increase pressuring extracurr0rd activities fundraising efforts|1
CUST-2421|31|62008|710|29814|12|Graphic designer battling tight deadlines which require additional freelance hours beyond regular wages|1
CUST-3534|47|69904|780|21850|12|Real estate agent investing heavy into property deals creating fluctuating monthly net worth|1
CUST-4645|28|45047|650|18164|12|Software developer scaling up company responsibilities translates directly into less free time financially compensated|1
CUST-5756|59|85669|860|24869|12|Marketing specialist supporting brand launch requiring significant initial outlay without guaranteed returns|1
CUST-6867|43|77453|790|25996|12|Architect pursuing solo firm establishment needing substantial early phase client acquisition cost coverage|1
CUST-7978|36|51015|670|22133|12|Finan0rcial advisor seeking wealth management certification incurs considerable study related opportunity loss|1
CUST-8081|62|90610|830|24086|12|Public relations manager adjusting media strategy increases networking event frequency necessitating higher travel spend|1
CUST-9102|29|93518|740|25123|12|Account executive dedicating more time to clients results in reduced ability to handle own tax planning efficiently|1
CUST-0222|58|86447|820|28170|12|Professional organizer hiring subcontractors raises overheads exceedingly faster than anticipated profit growth|1
CUST-1331|22|30097|470|11921|12|Primary school principal’s involvement in multiple sports clubs drains both emotional energy and monetarily sustainable teaching salary|1
CUST-2421|31|61034|710|30085|12|Chief Technology Officer requires frequent industry conferences attendance upscale annual technology spending commitment|1
CUST-3534|47|70635|0|21812|12|City planner orchestrating major urban development projects faces increased bureaucratic red tape inflation effects on timelines and budgets|1
CUST-4645|28|45202|650|18020|12|Content strategist engaging closely with influencer marketing platforms extends working days resulting in greater burnout rates|1
CUST-5756|59|88363|860|25200|12|Events coordinator arranging large scale corporate retreats experiences stressful logistics complexities magnifying operational efficiency reduction|1
CUST-6867|43|77077|790|25751|12|Product Manager developing innovative consumer goods encounters fierce competition eroding customer base share incrementally|1
CUST-7978|36|51235|0|21868|12|Trade negotiator representing domestic industries attends international summits frequently causes cultural assimilation distress compounding cognitive fatigue|1
CUST-8081|62|90753|830|23890|12|Executive assistant to CEO supports growing administrative tasks excessively surpasses normal expected role scope contributing to heightened performance anxiety levels|1
CUST-9102|29|92302|830|24954|12|Bank branch supervisor handles an escalating number of accounts concurrently manifesting severe workflow bottlenecks decreasing transaction processing speed|1
CUST-0052|45|22027|650|50307|24|Entrepreneur using startup funds heavily impacting personal finances|1
CUST-1183|34|66576|690|121183|48|Military veteran facing deployment affecting employment stability|1
CUST-2465|28|30570|590|39973|12|Student struggling under tuition fees without sufficient aid options|1
CUST-3589|42|76079|730|210281|36|Doctor experiencing financial strain due to clinic overhead expenses outweighing earnings|1
CUST-4712|22|48007|580|60462|12|Retiree coping with unexpected living costs despite receiving pension benefits|1
CUST-5834|57|79838|700|240739|60|Blue collar worker dealing with overtime demands reducing disposable income significantly|1
CUST-6945|47|89155|760|175114|36|IT professional handling rapid expansion leading to increased credit score usage at home|1
CUST-7101|23|53955|620|259217|24|Nurse bearing substantial patient load which limits leis0ng hours available for higher pay positions|1
CUST-8231|52|91264|720|245334|48|Engineer caught between investment opportunities and essential car maintenance needs|1
CUST-9342|36|77171|690|204788|36|Lawyer entangled in legal proceedings causing unpredictable monthly spending|1
CUST-0481|39|65829|610|183270|24|Architect accumulating student loans while aiming for early promotions|1
CUST-1524|27|53195|570|143342|36|Artist focusing more time on art exhibitions than freelancing jobs resulting in less consistent income|1
CUST-2643|33|59060|600|120703|24|Accountant working extra shifts during tax season leads to diminished quality of life outside work|1
CUST-3752|44|81794|0|252306|48|Marketing executive making significant sales targets requiring travel thus incurring additional expenses|1
CUST-4865|21|65529|590|129082|24|Physician juggling hospital responsibilities against potential private healthcare services|1
CUST-5974|46|89545|700|276086|36|Journalist covering economic crises adds stress leading to poor saving habits|1
CUST-6085|38|79090|680|233192|24|Social Worker supporting clients financially puts own household at greater risk|1
CUST-7196|24|50741|550|120255|12|Real Estate Agent balancing property deals and mortgage repayments results in tightened budgets|0
CUST-8207|41|73251|670|216698|48|Data Scientist developing new software products need frequent upgrades putting consumer goods ahead|1
CUST-9318|35|86875|740|253974|36|Health Consultant providing care plans causes concern about future insurance coverage cost increase|1
CUST-0052|45|21626|650|50323|24|Entrepreneur using startup funds heavily impacting personal finances|1
CUST-1183|34|67337|690|119265|48|Military veteran facing deployment affecting employment stability|1
CUST-2465|28|31095|590|39832|12|Student struggling under tuition fees without sufficient aid options|1
CUST-3589|42|75940|730|208060|36|Doctor experiencing financial strain due to clinic overhead expenses outweighing earnings|1
CUST-4712|22|47387|580|60478|12|Retiree coping with unexpected living costs despite receiving pension benefits|1
CUST-5834|57|86522|700|242175|60|Blue collar worker dealing with overtime demands reducing disposable income significantly|1
CUST-6945|47|79032|760|258037|36|IT professional handling rapid expansion leading to increased credit score usage at home|1
CUST-0145|28|121563|720|48085|24|Entrepreneurial ventures secured additional funding easing repayment capacity|0
CUST-0298|55|39998|650|50495|12|Healthcare professional facing unstable clinic finances requiring immediate expense coverage|1
CUST-0567|35|85676|690|150118|24|Real estate agent securing government housing assistance ensuring reliable payments|0
CUST-0678|23|65855|670|23912|12|Student working part-time at local bookstore earning just enough tuition fees covered monthly|1
CUST-0734|45|100192|760|47656|24|Retired military veteran receiving modest benefits struggling under new health insurance premiums|1
CUST-0812|42|81459|720|20046|24|Finan0r supporting multiple families through their startup success enabling comfortable financial obligations met regularly|0
CUST-0899|37|68155|655|21960|12|Nurse managing patient care demands compensated solely by hospital staff salaries making ends meet challenging|1
CUST-0914|58|91056|0|30251|12|Blue collar worker dealing with overtime wage fluctuations causing erratic personal budgets|1
CUST-4567|45|32020|650|70160|24|Patient overwhelmed after unexpected surgery expenses; seeking relief through secured asset loans|1
CUST-1234|72|69078|690|151164|36|Entrepreneur facing startup challenges seeks funding expansion despite uncertain market conditions leading to higher credit utilization|1
CUST-2345|31|122173|760|29703|12|New sales rep struggling to meet targets amid volatile industry trends causing concern about meeting future obligations|1
CUST-5678|58|45618|670|50432|24|Blue collar worker dealing with reduced hours needs funds for essential home improvements post layoffs impacting consistent earnings capacity|1
CUST-6789|54|28309|550|10099|24|Student applying for tuition fees at an expensive institution worried about increasing educational burdens exceeding current finances|1
CUST-0012|25|31970|590|50367|36|Entrepreneur recently received startup funding; expects aggressive growth plan requires substantial investments|0
CUST-0157|45|67096|670|200580|48|Retired military veteran seeks additional funds through secured asset portfolio diversification strategy|1
CUST-0234|70|73796|720|179247|12|Student majoring in healthcare finance shows strong potential despite limited current earnings capacity|0
CUST-0345|58|34420|550|39695|60|Blue collar worker accumulated overtime pay expecting consistent shift pattern advancement leading to improved wages|1
CUST-0469|48|81478|690|99204|24|Doctor at local clinic dealing with patient surge plans expansion which may increase liabilities significantly|0
CUST-0538|34|54420|580|29998|72|Nurse applying expertise gained anticipating better employment conditions after recent nursing school graduation|1
CUST-0673|22|27594|510|14970|24|IT professional leveraging rapid software development skills prepares for significant project completion bonus impacts financial stability positively|0
CUST-0782|40|72088|700|221468|36|Real estate sales rep aiming for higher commission targets following successful first year results indicating growing market presence|1
CUST-0835|52|64446|660|60312|12|Technician looking forward to master’s degree specialization potentially increasing qualifications value and salary increment prospects|0
CUST-0956|62|90638|680|149795|24|Artist seeking government grant application success will lead to increased exposure and possible lucrative gallery representation opportunities|1
CUST-1011|49|49655|0|35194|48|Marketing manager near mid-career milestone planning strategic role change towards more creative freedom expected to enhance personal brand|0
CUST-1143|57|66604|650|70230|60|Consultant utilizing extensive industry experience predicting imminent large consultancy firm acquisition deal closing soon|0
CUST-1264|41|82767|710|210983|24|Data analyst envisions transition into machine learning roles postponement benefits long term skillset alignment and career progression|1
CUST-1328|28|53494|540|170606|72|Academic tutor employed part time considering full switch to teaching faculty position once tenure track begins next semester|1
CUST-1409|55|86141|730|191855|48|Engineer undergoing advanced certification coursework expectantly contributing technical edge required for upcoming projects leads to greater remun0bility|0
CUST-1578|43|37705|560|239209|36|Financial advisor seeing clientele base expand warrant confidence future business profit margins broaden resulting in stronger fiscal footprint|0
CUST-1631|38|77773|690|79349|60|Public relations officer eyeing senior level opportunity within communications department forecasts elevated responsibility translates directly to superior compensation package|1
CUST-1702|26|41078|520|261868|12|Health inspector advocating new restaurant venture suggests entrepreneurial spirit could yield promising return on initial small scale operations|0
CUST-1845|61|54390|640|90177|48|Software developer negotiating end of lease renewal contemplating selling equipment implying readiness for independent freelancing pursuits|0
CUST-1936|47|94570|740|229481|24|Administrative assistant set to inherit company property upon parent's death calculates inheritance tax considerations against immediate liquidity needs reveals critical balance point between wealth preservation and expenditure obligations|1
CUST-2073|54|79320|0|121070|36|Jeweler craftsmanship honed during apprenticeships assures customer satisfaction remains paramount even when branching out solo operation opens doorway toward self-made prosperity|0
CUST-2147|30|75731|680|65411|24|Freelance graphic designer gauging seasonality effects estimates need for retaining skilled talent amid fluctuating demand cycles indicates resilience building importance|1
CUST-2298|63|54957|620|79662|48|Elementary teacher approaching burnout signs calls attention necessity shifting focus temporarily might amplify overall wellness thereby indirectly improving educational output quality|1
CUST-2355|36|86329|750|141155|60|Trade show organizer evaluating event frequency escalation versus team size scaling determines optimal staff composition ensuring each member maximizes resource allocation efficiency while maintaining morale levels conducive to collaborative effort|0
CUST-2446|27|71742|660|50229|12|Librarian aspiring for library directorship recognizes community engagement vital component leadership entails thus commits extra hours volunteering signifies dedication essential for fostering trustworthy patron relationships crucial to institution survival|1
CUST-2519|44|72250|710|170603|24|Call center supervisor analyzes call handling protocol revisions identifying human interaction factor correlates most profound influence on consumer sentiment hence affects loyalty metrics critically influencing repeat purchase likelihood direct reflection productivity measures|1
CUST-2603|39|69574|670|110368|48|Adjunct professor interim period considered returning permanent status implies reinforced academic standing grants access exclusive research networks opening pathways unlock hitherto unknown pedagogical innovations capable transform instruction methodologies applied across multiple disciplines simultaneously producing exponential knowledge dissemination effect magnified reach educator possesses enables student upliftment exponentially accelerating intellectual progress rate among pupils benefiting vast swath population sector education system serves|0
CUST-2728|48|82976|720|89583|36|Warehouse logistics coordinator proposes autonomous robotics integration assessment concludes operational cost reductions offsetting technology adaptation phase duration yields sustained net positive outcome given predicted maintenance decrease ratios compared traditional methods deployed suggest feasibility automation implementation represents viable step upgrade infrastructure modernize processes further streamline workflow efficiencies realized improve bottom line margin indicators signal clear direction moving ahead bolster competitive advantage secure organizational longevity objectives aligned corporate vision mandate accomplish actualized|1
CUST-0024|34|28462|620|100443|24|Entrepreneur struggling financially despite startup success; credit score dropped after legal dispute over business practices|1
CUST-0067|45|54859|700|300145|36|Military veteran recently returned home facing financial challenges related to deployment expenses exceeding means|1
CUST-0098|37|47294|590|120312|48|Student living paycheck to paycheck while attending university tuition fees rise each semester without clear career path post graduation|1
CUST-0132|55|120440|0|50460|24|Retiree faces decline in investment portfolio value amid market instability affecting long term security plans|1
CUST-0165|48|74134|650|198135|36|Blue collar worker incurring extra shift hours leading to lower disposable income than expected given their hourly wage rate|1
CUST-0189|62|62662|690|181069|24|Doctor working reduced clinic schedule impacting patient load negatively resulting in unstable finances|1
CUST-0213|30|22054|560|90751|48|Teacher dealing with student loans compounding personal liabilities causing strained monthly budgets|1
CUST-0012|34|22335|650|50158|24|Entrepreneur financed startup through secured venture loans ensuring repayment capacity despite modest earnings|0
CUST-0234|55|37566|690|40177|18|Retired veteran receives government benefits supplementing their small annuity making them reliable borrowers|0
CUST-0478|76|27247|720|29847|12|Student working part-time pays off tuition fees while maintaining health insurance coverage demonstrating financial discipline|0
CUST-0563|58|55674|670|159617|24|Blue collar worker utilizes overtime effectively covering mortgage payments indicating good management skills|0
CUST-0645|49|20790|640|100564|20|Doctor uses clinic patients’ services regularly which provides consistent source of funding beyond salary leading to secure personal finances|0
CUST-0721|42|50425|700|119420|26|Military personnel gets housing allowance plus bonuses providing ample funds even when facing unexpected expenses showing prudent asset handling|0
CUST-0834|47|60511|620|75330|16|A teacher accumulates resources throughout semesters allowing him access to larger sums post academic tenure illustrating robust fiscal planning|0
CUST-0926|52|22542|680|109970|22|Nurse manages patient care bills efficiently using her own expertise alongside hospital remuneration depicting responsible credit usage|0
CUST-1007|39|35323|610|139815|14|Engineering graduate secures early promotions translating directly to increased disposable annual income indicative of strong career trajectory|0
CUST-1055|59|48020|660|80671|19|Bank manager leveraging multiple streams including interest rates adjustments showcases excellent money handling abilities suggesting no default risks|0
CUST-1136|50|26561|590|149672|15|Medical Emergency occurs; Patient covered under Health Savings Account mitigating long term liabilities thus reducing potential default probability|0
CUST-1209|45|29830|630|90281|21|Artist benefiting from art sales gains substantial yearly profits after gallery exhibitions display notable entrepreneurial success without taking undue lending risks|0
CUST-1284|63|42521|710|218579|25|Lawyer works both private practice and court duty shows balancing between two sources highlighting economic stability against unpredictable legal case load|0
CUST-1362|46|28304|600|109020|18|Physician investing back portion of bonus preserving liquidity amid frequent operational demands suggests fiscally disciplined approach eliminating default concerns|0
CUST-1423|57|33932|650|129192|23|Construction Foreman adept at navigating project schedules securing advanced payment upon completion reinforcing capability to honor obligations promptly|0
CUST-1517|60|31107|670|138690|20|Real Estate Agent building property inventory indicates diversified wealth generation minimizing reliance solely on monthly rental returns hence decreasing likelihood of defaulfatery|0
CUST-1588|53|29209|620|169140|17|Marketing Specialist engages agency clients yielding above average commission signifies effective market penetration lowering chances of being marked down|0
CUST-1642|48|33657|680|119618|24|Professional Photographer garnering sponsorships outside studio sessions generates surplus during peak holiday shoots evidencing sound business acumen lessening defaults|0
CUST-1725|62|42727|700|179623|26|Software Developer employs coding boot camps full scholarship programs supporting continued education reduces dependency on immediate employment grants security against adverse scenarios|0
CUST-1811|51|35413|690|130273|19|Event Planner coordinates large scale events generating significant receipts via various channels affirming multifaceted income stream rendering nondefault probable|0
CUST-1904|44|25970|610|159744|21|Freelance Writer builds extensive network gaining diverse freelance gig opportunities establishing solid foundation preventing possible delinquency|0
CUST-1987|58|44639|640|139142|22|Healthcare Administrator handles facility operations achieving profit margins displaying professionalism critical factor diminishing chance of negative rating|0
CUST-2049|43|36414|720|189187|16|Financial Advisor cultivating clientele base increasing consultancy scope implies elevated revenues implying reduced incidence of late settlings|0
CUST-2112|67|40063|660|200475|23|Travel Consultant arranges exclusive tours attracts premium prices hinting successful niche exploitation resulting in dependable creditor compliance assessed|0
CUST-2201|41|26958|630|149994|15|Small Business Coach develops training materials selling rights confirm commitment toward growth sustaining ability curbing possibility of deferral status|0
CUST-2285|54|38342|690|169808|21|Architectural Designer drafts blueprints licensing designs extensively increases exposure enabling better than expected return bolstering borrower resilience|0
CUST-2364|61|41682|710|178903|24|Graphic Artist takes advantage of digital platforms acquiring recurring subscriptions representing modern content consumption habits easing fulfillment expectations|0
CUST-2438|49|38296|670|129492|18|Online Marketer excels in social media strategies driving brand visibility online channel prowess predictably upholding timely disbursements thereby forestalling negatives|0
CUST-2516|52|35622|640|160818|20|Journalist publishes articles consistently accruing royalty agreements attests diligent craftsm0ffice contributing towards certain satisfaction level precluding unfavourable assessments|0
